This Bulk Download report is of varun kkkkk (varun.k@axat-tech.com) from _______Dataroom Vizcom
Index,Name,Size(in MB),Date Time,Path,Download Status
9.2.1.0.25,4.0.9 2.2.0.8_excel__.__csv__delimited.csv,0.0,11-09-2024 19:56:09,Vizcom/Uploading by Shakti/ttt/New folder/4.0.9 2.2.0.8_excel__.__csv__delimited.csv,Success
9.2.1.0.26,4.0.10 2.2.0.9_Excel__.__xls.xls,0.025,11-09-2024 19:56:09,Vizcom/Uploading by Shakti/ttt/New folder/4.0.10 2.2.0.9_Excel__.__xls.xls,Success
9.2.1.0.27,4.0.11 2.2.0.10_Excel__.__xlsx.xlsx,0.008,11-09-2024 19:56:09,Vizcom/Uploading by Shakti/ttt/New folder/4.0.11 2.2.0.10_Excel__.__xlsx.xlsx,Success
9.2.1.0.28,4.0.12 2.2.0.11_images__JPEG.jpg,0.013,11-09-2024 19:56:09,Vizcom/Uploading by Shakti/ttt/New folder/4.0.12 2.2.0.11_images__JPEG.jpg,Success
9.2.1.0.29,4.0.13 2.2.0.12_jpeg__image.jpg,0.338,11-09-2024 19:56:09,Vizcom/Uploading by Shakti/ttt/New folder/4.0.13 2.2.0.12_jpeg__image.jpg,Success
9.2.1.0.30,4.0.14 2.2.0.13_jpeg_image.jpg,0.139,11-09-2024 19:56:09,Vizcom/Uploading by Shakti/ttt/New folder/4.0.14 2.2.0.13_jpeg_image.jpg,Success
9.2.1.0.31,4.0.15 2.2.0.14_Microsoft__office__word__.doc.doc,0.026,11-09-2024 19:56:09,Vizcom/Uploading by Shakti/ttt/New folder/4.0.15 2.2.0.14_Microsoft__office__word__.doc.doc,Success
9.2.1.0.32,4.0.16 2.2.0.15_New__Microsoft__PowerPoint__Presentation__.__ppt.pptx,0.062,11-09-2024 19:56:10,Vizcom/Uploading by Shakti/ttt/New folder/4.0.16 2.2.0.15_New__Microsoft__PowerPoint__Presentation__.__ppt.pptx,Success
9.2.1.0.33,4.0.17 2.2.0.16_New__Microsoft__PowerPoint__Presentation__.__pptx.pptx,0.062,11-09-2024 19:56:10,Vizcom/Uploading by Shakti/ttt/New folder/4.0.17 2.2.0.16_New__Microsoft__PowerPoint__Presentation__.__pptx.pptx,Success
9.2.1.0.34,4.0.18 2.2.0.17_New__Microsoft__Word__Document__.docx.docx,0.011,11-09-2024 19:56:11,Vizcom/Uploading by Shakti/ttt/New folder/4.0.18 2.2.0.17_New__Microsoft__Word__Document__.docx.docx,Success
9.2.0.2,1.0.4_PPT__with__hyper__link.pptx,0.075,11-09-2024 19:56:11,Vizcom/Uploading by Shakti/ttt/1.0.4_PPT__with__hyper__link.pptx,Success
9.2.0.3,1.0.5_word__with__hyper__link.docx,0.012,11-09-2024 19:56:12,Vizcom/Uploading by Shakti/ttt/1.0.5_word__with__hyper__link.docx,Success
9.2.0.4,1.0.8_SP_test-__Activity__by__Files__report__-__2022-01-27__12-11-15.csv,0.112,11-09-2024 19:56:12,Vizcom/Uploading by Shakti/ttt/1.0.8_SP_test-__Activity__by__Files__report__-__2022-01-27__12-11-15.csv,Success
9.0.2,3.1.1.0.1_1__Microsoft__PowerPoint__Presentation-Demo.pdf,0.059,11-09-2024 19:56:12,Vizcom/Uploading by Shakti/3.1.1.0.1_1__Microsoft__PowerPoint__Presentation-Demo.pdf,Success
9.0.3,3.1.1.0.2_2__Text__Document-Demo.txt,0.0,11-09-2024 19:56:12,Vizcom/Uploading by Shakti/3.1.1.0.2_2__Text__Document-Demo.txt,Success
9.3.1.1.0.1,1.0.10_word__with__hyper__link__(1).docx,0.012,11-09-2024 19:56:13,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/1.0.10_word__with__hyper__link__(1).docx,Success
9.3.1.1.1.1.1.1.1.0.1,1.0.10_word__with__hyper__link__(1).docx,0.012,11-09-2024 19:56:13,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/New folder/1.0.10_word__with__hyper__link__(1).docx,Success
9.3.1.1.1.1.1.1.1.0.2,1.1.0.1 Demo1.docx,0.012,11-09-2024 19:56:14,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/New folder/1.1.0.1 Demo1.docx,Success
9.3.1.1.1.1.1.1.1.0.3,1.1.0.1 Demo1.pdf,0.031,11-09-2024 19:56:14,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/New folder/1.1.0.1 Demo1.pdf,Success
9.3.1.1.1.1.1.1.1.0.4,1.1.0.2 Demo2.xlsx,1.425,11-09-2024 19:56:14,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/New folder/1.1.0.2 Demo2.xlsx,Success
9.3.1.1.1.1.1.1.1.0.5,1.1.0.3 Demo3.pptx,0.032,11-09-2024 19:56:15,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/New folder/1.1.0.3 Demo3.pptx,Success
9.3.1.1.1.1.1.1.1.0.6,1.1.0.4 Demo4.pdf,0.029,11-09-2024 19:56:15,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/New folder/1.1.0.4 Demo4.pdf,Success
9.3.1.1.1.1.1.1.1.0.7,3.0.1_file-sample_1MB.pdf,0.485,11-09-2024 19:56:16,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/New folder/3.0.1_file-sample_1MB.pdf,Success
9.3.1.1.1.1.1.1.1.0.8,3.0.2_file_example_CSV_5000.pdf,3.988,11-09-2024 19:56:35,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/New folder/3.0.2_file_example_CSV_5000.pdf,Success
9.3.1.1.1.1.1.1.0.1,1.0.10_word__with__hyper__link__(1).docx,0.012,11-09-2024 19:56:35,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/1.0.10_word__with__hyper__link__(1).docx,Success
9.3.1.1.1.1.1.1.0.2,1.1.0.1 Demo1.docx,0.012,11-09-2024 19:56:36,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/1.1.0.1 Demo1.docx,Success
9.3.1.1.1.1.1.1.0.3,1.1.0.1 Demo1.pdf,0.031,11-09-2024 19:56:36,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/1.1.0.1 Demo1.pdf,Success
9.3.1.1.1.1.1.1.0.4,1.1.0.2 Demo2.xlsx,1.425,11-09-2024 19:56:36,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/1.1.0.2 Demo2.xlsx,Success
9.3.1.1.1.1.1.1.0.5,1.1.0.3 Demo3.pptx,0.032,11-09-2024 19:56:37,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/1.1.0.3 Demo3.pptx,Success
9.3.1.1.1.1.1.1.0.6,1.1.0.4 Demo4.pdf,0.029,11-09-2024 19:56:37,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/1.1.0.4 Demo4.pdf,Success
9.3.1.1.1.1.1.1.0.7,3.0.1_file-sample_1MB.pdf,0.485,11-09-2024 19:56:39,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/3.0.1_file-sample_1MB.pdf,Success
9.3.1.1.1.1.1.1.0.8,3.0.2_file_example_CSV_5000.pdf,3.988,11-09-2024 19:56:57,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/New folder/3.0.2_file_example_CSV_5000.pdf,Success
9.3.1.1.1.1.1.0.1,1.0.10_word__with__hyper__link__(1).docx,0.012,11-09-2024 19:56:58,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/1.0.10_word__with__hyper__link__(1).docx,Success
9.3.1.1.1.1.1.0.2,1.1.0.1 Demo1.docx,0.012,11-09-2024 19:56:58,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/1.1.0.1 Demo1.docx,Success
9.3.1.1.1.1.1.0.3,1.1.0.1 Demo1.pdf,0.031,11-09-2024 19:56:59,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/1.1.0.1 Demo1.pdf,Success
9.3.1.1.1.1.1.0.4,1.1.0.2 Demo2.xlsx,1.425,11-09-2024 19:56:59,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/1.1.0.2 Demo2.xlsx,Success
9.3.1.1.1.1.1.0.5,1.1.0.3 Demo3.pptx,0.032,11-09-2024 19:56:59,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/1.1.0.3 Demo3.pptx,Success
9.3.1.1.1.1.1.0.6,1.1.0.4 Demo4.pdf,0.029,11-09-2024 19:57:00,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/1.1.0.4 Demo4.pdf,Success
9.3.1.1.1.1.1.0.7,3.0.1_file-sample_1MB.pdf,0.485,11-09-2024 19:57:01,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/3.0.1_file-sample_1MB.pdf,Success
9.3.1.1.1.1.1.0.8,3.0.2_file_example_CSV_5000.pdf,3.988,11-09-2024 19:57:20,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/New folder/3.0.2_file_example_CSV_5000.pdf,Success
9.3.1.1.1.1.0.1,1.0.10_word__with__hyper__link__(1).docx,0.012,11-09-2024 19:57:21,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/1.0.10_word__with__hyper__link__(1).docx,Success
9.3.1.1.1.1.0.2,1.1.0.1 Demo1.docx,0.012,11-09-2024 19:57:21,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/1.1.0.1 Demo1.docx,Success
9.3.1.1.1.1.0.3,1.1.0.1 Demo1.pdf,0.031,11-09-2024 19:57:22,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/1.1.0.1 Demo1.pdf,Success
9.3.1.1.1.1.0.4,1.1.0.2 Demo2.xlsx,1.425,11-09-2024 19:57:22,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/1.1.0.2 Demo2.xlsx,Success
9.3.1.1.1.1.0.5,1.1.0.3 Demo3.pptx,0.032,11-09-2024 19:57:22,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/1.1.0.3 Demo3.pptx,Success
9.3.1.1.1.1.0.6,1.1.0.4 Demo4.pdf,0.029,11-09-2024 19:57:23,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/1.1.0.4 Demo4.pdf,Success
9.3.1.1.1.1.0.7,3.0.1_file-sample_1MB.pdf,0.485,11-09-2024 19:57:24,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/3.0.1_file-sample_1MB.pdf,Success
9.3.1.1.1.1.0.8,3.0.2_file_example_CSV_5000.pdf,3.988,11-09-2024 19:57:42,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/New folder/3.0.2_file_example_CSV_5000.pdf,Success
9.3.1.1.1.0.1,1.0.10_word__with__hyper__link__(1).docx,0.012,11-09-2024 19:57:43,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/1.0.10_word__with__hyper__link__(1).docx,Success
9.3.1.1.1.0.2,1.1.0.1 Demo1.docx,0.012,11-09-2024 19:57:43,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/1.1.0.1 Demo1.docx,Success
9.3.1.1.1.0.3,1.1.0.1 Demo1.pdf,0.031,11-09-2024 19:57:44,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/1.1.0.1 Demo1.pdf,Success
9.3.1.1.1.0.4,1.1.0.2 Demo2.xlsx,1.425,11-09-2024 19:57:44,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/1.1.0.2 Demo2.xlsx,Success
9.3.1.1.1.0.5,1.1.0.3 Demo3.pptx,0.032,11-09-2024 19:57:44,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/1.1.0.3 Demo3.pptx,Success
9.3.1.1.1.0.6,1.1.0.4 Demo4.pdf,0.029,11-09-2024 19:57:44,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/1.1.0.4 Demo4.pdf,Success
9.3.1.1.1.0.7,3.0.1_file-sample_1MB.pdf,0.485,11-09-2024 19:57:45,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/3.0.1_file-sample_1MB.pdf,Success
9.3.1.1.1.0.8,3.0.2_file_example_CSV_5000.pdf,3.988,11-09-2024 19:58:04,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/New folder/3.0.2_file_example_CSV_5000.pdf,Success
9.3.1.1.0.2,1.1.0.1 Demo1.docx,0.012,11-09-2024 19:58:04,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/1.1.0.1 Demo1.docx,Success
9.3.1.1.0.3,1.1.0.1 Demo1.pdf,0.031,11-09-2024 19:58:05,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/1.1.0.1 Demo1.pdf,Success
9.3.1.1.0.4,1.1.0.2 Demo2.xlsx,1.425,11-09-2024 19:58:05,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/1.1.0.2 Demo2.xlsx,Success
9.3.1.1.0.5,1.1.0.3 Demo3.pptx,0.032,11-09-2024 19:58:05,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/1.1.0.3 Demo3.pptx,Success
9.3.1.1.0.6,1.1.0.4 Demo4.pdf,0.029,11-09-2024 19:58:06,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/1.1.0.4 Demo4.pdf,Success
9.3.1.1.0.7,3.0.1_file-sample_1MB.pdf,0.485,11-09-2024 19:58:06,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/3.0.1_file-sample_1MB.pdf,Success
9.3.1.1.0.8,3.0.2_file_example_CSV_5000.pdf,3.988,11-09-2024 19:58:25,Vizcom/Uploading by Shakti/New folder/DFDFDFD/New folder/3.0.2_file_example_CSV_5000.pdf,Success
9.3.1.0.2,1.1.0.1 Demo1.docx,0.012,11-09-2024 19:58:26,Vizcom/Uploading by Shakti/New folder/DFDFDFD/1.1.0.1 Demo1.docx,Success
9.3.1.0.3,1.1.0.1 Demo1.pdf,0.031,11-09-2024 19:58:26,Vizcom/Uploading by Shakti/New folder/DFDFDFD/1.1.0.1 Demo1.pdf,Success
9.3.1.0.4,1.1.0.2 Demo2.xlsx,1.425,11-09-2024 19:58:26,Vizcom/Uploading by Shakti/New folder/DFDFDFD/1.1.0.2 Demo2.xlsx,Success
9.3.1.0.5,1.1.0.3 Demo3.pptx,0.032,11-09-2024 19:58:27,Vizcom/Uploading by Shakti/New folder/DFDFDFD/1.1.0.3 Demo3.pptx,Success
9.3.1.0.6,1.1.0.4 Demo4.pdf,0.029,11-09-2024 19:58:27,Vizcom/Uploading by Shakti/New folder/DFDFDFD/1.1.0.4 Demo4.pdf,Success
9.3.1.0.7,3.0.1_file-sample_1MB.pdf,0.485,11-09-2024 19:58:28,Vizcom/Uploading by Shakti/New folder/DFDFDFD/3.0.1_file-sample_1MB.pdf,Success
9.3.1.0.8,3.0.2_file_example_CSV_5000.pdf,3.988,11-09-2024 19:58:46,Vizcom/Uploading by Shakti/New folder/DFDFDFD/3.0.2_file_example_CSV_5000.pdf,Success
9.3.2.0.1,3.0.9_sampleDocs__green__background____image..jpg,13.986,11-09-2024 19:58:47,Vizcom/Uploading by Shakti/New folder/Blank Folder/3.0.9_sampleDocs__green__background____image..jpg,Success
9.3.2.0.2,3.1.1.0.1_1__Microsoft__PowerPoint__Presentation-Demo.pdf,0.059,11-09-2024 19:58:47,Vizcom/Uploading by Shakti/New folder/Blank Folder/3.1.1.0.1_1__Microsoft__PowerPoint__Presentation-Demo.pdf,Success
9.3.2.0.3,3.1.1.0.2_2__Text__Document-Demo.txt,0.0,11-09-2024 19:58:47,Vizcom/Uploading by Shakti/New folder/Blank Folder/3.1.1.0.2_2__Text__Document-Demo.txt,Success
9.3.2.0.4,3.1.1.0.3_3__Microsoft__Excel__Worksheet-Demo.pdf,0.032,11-09-2024 19:58:48,Vizcom/Uploading by Shakti/New folder/Blank Folder/3.1.1.0.3_3__Microsoft__Excel__Worksheet-Demo.pdf,Success
9.3.2.0.5,3.1.1.0.4_3.0.7__DISCLAIMERS.pdf,0.01,11-09-2024 19:58:49,Vizcom/Uploading by Shakti/New folder/Blank Folder/3.1.1.0.4_3.0.7__DISCLAIMERS.pdf,Success
9.4.0.1,1 Demo PDF File.pdf,0.005,11-09-2024 19:58:49,Vizcom/Uploading by Shakti/Demo files/1 Demo PDF File.pdf,Success
14.0.1,10.0.4 - Copy.DS_Store,0.008,11-09-2024 19:58:51,Vizcom/10 Demo 7777/10.0.4 - Copy.DS_Store,Success
14.0.2,10.0.5 .DS_Store,0.008,11-09-2024 19:58:51,Vizcom/10 Demo 7777/10.0.5 .DS_Store,Success
14.0.3,10.0.6 1.1.0.15 test file - Copy (2).pdf,0.51,11-09-2024 19:58:52,Vizcom/10 Demo 7777/10.0.6 1.1.0.15 test file - Copy (2).pdf,Success
14.0.4,10.0.7 1.1.0.15 test file - Copy (3).pdf,0.51,11-09-2024 19:58:52,Vizcom/10 Demo 7777/10.0.7 1.1.0.15 test file - Copy (3).pdf,Success
14.0.5,10.0.8 1.1.0.15 test file - Copy (4).pdf,0.51,11-09-2024 19:58:55,Vizcom/10 Demo 7777/10.0.8 1.1.0.15 test file - Copy (4).pdf,Success
14.0.6,10.0.9 1.1.0.15 test file - Copy.pdf,0.51,11-09-2024 19:58:57,Vizcom/10 Demo 7777/10.0.9 1.1.0.15 test file - Copy.pdf,Success
14.0.7,10.0.10 1.1.0.15 test file.pdf,0.51,11-09-2024 19:59:00,Vizcom/10 Demo 7777/10.0.10 1.1.0.15 test file.pdf,Success
14.0.8,10.0.11 Coffee Table - Copy (2).csv,0.08,11-09-2024 19:59:00,Vizcom/10 Demo 7777/10.0.11 Coffee Table - Copy (2).csv,Success
14.0.9,10.0.12 Coffee Table - Copy (3).csv,0.08,11-09-2024 19:59:00,Vizcom/10 Demo 7777/10.0.12 Coffee Table - Copy (3).csv,Success
14.0.10,10.0.13 Coffee Table - Copy (4).csv,0.08,11-09-2024 19:59:00,Vizcom/10 Demo 7777/10.0.13 Coffee Table - Copy (4).csv,Success
14.0.11,10.0.14 Coffee Table - Copy.csv,0.08,11-09-2024 19:59:00,Vizcom/10 Demo 7777/10.0.14 Coffee Table - Copy.csv,Success
14.0.12,10.0.15 Coffee Table.csv,0.08,11-09-2024 19:59:00,Vizcom/10 Demo 7777/10.0.15 Coffee Table.csv,Success
14.0.13,10.0.16 docullyvdr pricing plans aug 22 - Copy (2).pptx,0.041,11-09-2024 19:59:01,Vizcom/10 Demo 7777/10.0.16 docullyvdr pricing plans aug 22 - Copy (2).pptx,Success
14.0.14,10.0.17 docullyvdr pricing plans aug 22 - Copy (3).pptx,0.041,11-09-2024 19:59:01,Vizcom/10 Demo 7777/10.0.17 docullyvdr pricing plans aug 22 - Copy (3).pptx,Success
14.0.15,10.0.18 docullyvdr pricing plans aug 22 - Copy (4).pptx,0.041,11-09-2024 19:59:02,Vizcom/10 Demo 7777/10.0.18 docullyvdr pricing plans aug 22 - Copy (4).pptx,Success
14.0.16,10.0.19 docullyvdr pricing plans aug 22 - Copy.pptx,0.041,11-09-2024 19:59:02,Vizcom/10 Demo 7777/10.0.19 docullyvdr pricing plans aug 22 - Copy.pptx,Success
14.0.17,10.0.20 docullyvdr pricing plans aug 22.pptx,0.041,11-09-2024 19:59:03,Vizcom/10 Demo 7777/10.0.20 docullyvdr pricing plans aug 22.pptx,Success
14.0.18,10.0.21 image - Copy (2).png,0.174,11-09-2024 19:59:03,Vizcom/10 Demo 7777/10.0.21 image - Copy (2).png,Success
14.0.19,10.0.22 image - Copy (3).png,0.174,11-09-2024 19:59:03,Vizcom/10 Demo 7777/10.0.22 image - Copy (3).png,Success
14.0.20,10.0.23 image - Copy (4).png,0.174,11-09-2024 19:59:03,Vizcom/10 Demo 7777/10.0.23 image - Copy (4).png,Success
14.0.21,10.0.24 image - Copy.png,0.174,11-09-2024 19:59:03,Vizcom/10 Demo 7777/10.0.24 image - Copy.png,Success
14.0.22,10.0.25 image (1) - Copy.png,0.175,11-09-2024 19:59:04,Vizcom/10 Demo 7777/10.0.25 image (1) - Copy.png,Success
14.0.23,10.0.26 image (1).png,0.175,11-09-2024 19:59:04,Vizcom/10 Demo 7777/10.0.26 image (1).png,Success
14.0.24,10.0.27 image (2) - Copy.png,0.175,11-09-2024 19:59:04,Vizcom/10 Demo 7777/10.0.27 image (2) - Copy.png,Success
14.0.25,10.0.28 image (3) - Copy.png,0.175,11-09-2024 19:59:04,Vizcom/10 Demo 7777/10.0.28 image (3) - Copy.png,Success
14.0.26,10.0.29 image (4) - Copy.png,0.175,11-09-2024 19:59:04,Vizcom/10 Demo 7777/10.0.29 image (4) - Copy.png,Success
14.0.27,10.0.30 image.png,0.174,11-09-2024 19:59:04,Vizcom/10 Demo 7777/10.0.30 image.png,Success
14.0.28,10.0.31 independence-day-2022 (1) - Copy.png,0.821,11-09-2024 19:59:04,Vizcom/10 Demo 7777/10.0.31 independence-day-2022 (1) - Copy.png,Success
14.0.29,10.0.32 independence-day-2022 (1).png,0.821,11-09-2024 19:59:04,Vizcom/10 Demo 7777/10.0.32 independence-day-2022 (1).png,Success
14.0.30,10.0.33 independence-day-2022 (2) - Copy.png,0.821,11-09-2024 19:59:04,Vizcom/10 Demo 7777/10.0.33 independence-day-2022 (2) - Copy.png,Success
14.0.31,10.0.34 independence-day-2022 (3) - Copy.png,0.821,11-09-2024 19:59:04,Vizcom/10 Demo 7777/10.0.34 independence-day-2022 (3) - Copy.png,Success
14.0.32,10.0.35 independence-day-2022 (4) - Copy.png,0.821,11-09-2024 19:59:05,Vizcom/10 Demo 7777/10.0.35 independence-day-2022 (4) - Copy.png,Success
14.0.33,10.0.36 Just-Learning - Copy (2).cer,0.002,11-09-2024 19:59:05,Vizcom/10 Demo 7777/10.0.36 Just-Learning - Copy (2).cer,Success
14.0.34,10.0.37 Just-Learning - Copy (3).cer,0.002,11-09-2024 19:59:05,Vizcom/10 Demo 7777/10.0.37 Just-Learning - Copy (3).cer,Success
14.0.35,10.0.38 Just-Learning - Copy (4).cer,0.002,11-09-2024 19:59:05,Vizcom/10 Demo 7777/10.0.38 Just-Learning - Copy (4).cer,Success
14.0.36,10.0.39 Just-Learning - Copy.cer,0.002,11-09-2024 19:59:05,Vizcom/10 Demo 7777/10.0.39 Just-Learning - Copy.cer,Success
14.0.37,10.0.40 Just-Learning.cer,0.002,11-09-2024 19:59:05,Vizcom/10 Demo 7777/10.0.40 Just-Learning.cer,Success
14.0.38,10.0.41 Mockups Mega Menu & Footer-20220809T051648Z-001.zip,70.053,11-09-2024 19:59:06,Vizcom/10 Demo 7777/10.0.41 Mockups Mega Menu & Footer-20220809T051648Z-001.zip,Success
14.0.39,10.0.42 Screenshot 1 - Copy (2).png,0.964,11-09-2024 19:59:06,Vizcom/10 Demo 7777/10.0.42 Screenshot 1 - Copy (2).png,Success
14.0.40,10.0.43 Screenshot 1 - Copy (3).png,0.964,11-09-2024 19:59:06,Vizcom/10 Demo 7777/10.0.43 Screenshot 1 - Copy (3).png,Success
14.0.41,10.0.44 Screenshot 1 - Copy (4).png,0.964,11-09-2024 19:59:06,Vizcom/10 Demo 7777/10.0.44 Screenshot 1 - Copy (4).png,Success
14.0.42,10.0.45 Screenshot 1 - Copy.png,0.964,11-09-2024 19:59:06,Vizcom/10 Demo 7777/10.0.45 Screenshot 1 - Copy.png,Success
14.0.43,10.0.46 Screenshot 1.png,0.964,11-09-2024 19:59:07,Vizcom/10 Demo 7777/10.0.46 Screenshot 1.png,Success
14.0.44,10.0.47 Screenshot 2 - Copy (2).png,0.823,11-09-2024 19:59:07,Vizcom/10 Demo 7777/10.0.47 Screenshot 2 - Copy (2).png,Success
14.0.45,10.0.48 Screenshot 2 - Copy (3).png,0.823,11-09-2024 19:59:07,Vizcom/10 Demo 7777/10.0.48 Screenshot 2 - Copy (3).png,Success
14.0.46,10.0.49 Screenshot 2 - Copy (4).png,0.823,11-09-2024 19:59:07,Vizcom/10 Demo 7777/10.0.49 Screenshot 2 - Copy (4).png,Success
14.0.47,10.0.50 Screenshot 2 - Copy.png,0.823,11-09-2024 19:59:07,Vizcom/10 Demo 7777/10.0.50 Screenshot 2 - Copy.png,Success
14.0.48,10.0.51 Screenshot 2.png,0.823,11-09-2024 19:59:07,Vizcom/10 Demo 7777/10.0.51 Screenshot 2.png,Success
14.0.49,10.0.52 Screenshot 2022-07-08 at 8.11.38 PM - Copy (2).png,1.01,11-09-2024 19:59:07,Vizcom/10 Demo 7777/10.0.52 Screenshot 2022-07-08 at 8.11.38 PM - Copy (2).png,Success
14.0.50,10.0.53 Screenshot 2022-07-08 at 8.11.38 PM - Copy (3).png,1.01,11-09-2024 19:59:07,Vizcom/10 Demo 7777/10.0.53 Screenshot 2022-07-08 at 8.11.38 PM - Copy (3).png,Success
14.0.51,10.0.54 Screenshot 2022-07-08 at 8.11.38 PM - Copy (4).png,1.01,11-09-2024 19:59:07,Vizcom/10 Demo 7777/10.0.54 Screenshot 2022-07-08 at 8.11.38 PM - Copy (4).png,Success
14.0.52,10.0.55 Screenshot 2022-07-08 at 8.11.38 PM - Copy.png,1.01,11-09-2024 19:59:08,Vizcom/10 Demo 7777/10.0.55 Screenshot 2022-07-08 at 8.11.38 PM - Copy.png,Success
14.0.53,10.0.56 Screenshot 2022-07-08 at 8.11.38 PM.png,1.01,11-09-2024 19:59:08,Vizcom/10 Demo 7777/10.0.56 Screenshot 2022-07-08 at 8.11.38 PM.png,Success
14.0.54,10.0.57 Screenshot 2022-07-11 at 3.04.24 PM - Copy (2).png,1.267,11-09-2024 19:59:08,Vizcom/10 Demo 7777/10.0.57 Screenshot 2022-07-11 at 3.04.24 PM - Copy (2).png,Success
14.0.55,10.0.58 Screenshot 2022-07-11 at 3.04.24 PM - Copy (3).png,1.267,11-09-2024 19:59:08,Vizcom/10 Demo 7777/10.0.58 Screenshot 2022-07-11 at 3.04.24 PM - Copy (3).png,Success
14.0.56,10.0.59 Screenshot 2022-07-11 at 3.04.24 PM - Copy (4).png,1.267,11-09-2024 19:59:08,Vizcom/10 Demo 7777/10.0.59 Screenshot 2022-07-11 at 3.04.24 PM - Copy (4).png,Success
14.0.57,10.0.60 Screenshot 2022-07-11 at 3.04.24 PM - Copy.png,1.267,11-09-2024 19:59:08,Vizcom/10 Demo 7777/10.0.60 Screenshot 2022-07-11 at 3.04.24 PM - Copy.png,Success
14.0.58,10.0.61 Screenshot 2022-07-11 at 3.04.24 PM.png,1.267,11-09-2024 19:59:08,Vizcom/10 Demo 7777/10.0.61 Screenshot 2022-07-11 at 3.04.24 PM.png,Success
14.0.59,10.0.62 Screenshot from 2022-07-07 20-22-42 - Copy (2).png,0.271,11-09-2024 19:59:08,Vizcom/10 Demo 7777/10.0.62 Screenshot from 2022-07-07 20-22-42 - Copy (2).png,Success
